fold_id,period,prophet_MAE,A_price_only_MAE,B_plus_market_MAE,C_plus_weather_MAE,D_plus_geopolitical_MAE,E_plus_sentiment_MAE
168,BASELINE,17.830989113882893,7.903073540762776,1.534886130257732,7.626723519400471,7.776409379080647,6.55562042339217
169,BASELINE,14.02958721611462,2.1063808867689175,8.09780078437366,1.4765325119737582,14.832665972972293,10.541215472484012
170,BASELINE,2.991475176756424,9.452125143950028,7.682215285246414,10.52817685598616,9.88111121649031,7.646542143766922
171,BASELINE,3.730539304130076,5.2140703378987325,6.577197295539378,0.717287558205129,0.07137467253923546,2.3918066202473653
172,BASELINE,29.709224668305424,38.868099180024174,22.202139821808842,28.473958578866032,40.02674385623267,35.954172101777104
173,BASELINE,8.103179710101685,3.829906242084107,25.614587562274536,20.66498066682776,15.884975688647827,22.382463233661255
174,BASELINE,38.61436190321611,38.5537602366464,29.064096591021283,35.829261920000775,33.43928112700151,35.262683531786664
175,BASELINE,16.26494554938266,17.258875412358734,12.53850774229953,13.414074224843475,18.99780206145236,17.762137455358
176,BASELINE,18.007514945858745,15.594151965969829,5.675847999447612,3.1557140427887163,1.5579643327057084,0.14902497113344282
177,BASELINE,3.4697373623777565,2.841835629456156,15.944283794872874,15.54275829743635,10.911950420849436,15.788602184765452
178,BASELINE,23.966163620350628,22.814260825512676,5.477331146595745,15.790025696156292,15.786275848744182,7.727901443836956
179,BASELINE,24.740971059168743,22.551462144221233,20.418264359797405,19.985444993342327,18.439456910456585,20.251567334498333
180,BASELINE,53.80800535721508,48.38063147110668,33.75072195572582,38.85098936600414,40.69110491318432,38.392118478247795
181,BASELINE,28.782313711784454,32.54545677437601,11.456286795280548,20.67409456505594,15.132873900077911,11.288915045402618
182,BASELINE,66.58350919168969,54.20427869242211,31.468744024453358,34.79006169718285,30.527776464638904,36.03581784647484
183,BASELINE,22.95902324264091,33.765877490687785,55.97805858199638,55.30301738326591,60.81002879684013,56.68349528853935
184,BASELINE,32.09764171944089,18.235010875324676,11.739411128620574,14.593226207355926,7.194647563557098,9.62546230659909
185,BASELINE,37.58863620022025,18.07188586452689,7.252443115503453,13.687213699609899,9.611766617090368,6.316581527979039
186,BASELINE,47.862409853528945,35.13355281312367,31.233639025281875,33.13044860322377,25.066932940076796,28.05689265687367
187,BASELINE,43.72878652347268,24.451908166539084,27.067558343541037,24.388364846836936,21.987947518956076,20.714819009434592
188,BASELINE,87.26681154961915,33.296798884824234,48.5300905108008,48.82858294244142,49.652294337705094,49.386554896787125
189,BASELINE,53.66577281547988,27.270837207569727,24.053903003468164,21.70762004448379,18.864781757130274,20.016766925587305
190,BASELINE,78.69453889392425,44.84075624011565,36.930825057254324,42.49406129382659,39.970585646853934,37.01869279407073
191,BASELINE,70.2101173924856,31.968380026762944,23.781654410307866,21.695289664214116,26.408565573637944,20.553607993071537
192,BASELINE,36.33736006411469,16.616199175442816,2.0168956121548405,5.756595929537653,1.2680362066372624,1.0364605584994564
193,BASELINE,6.249687854423996,24.995863620415207,28.52101201213884,35.17250126995134,30.238024417534348,26.989046756401535
194,BASELINE,96.40484045504559,88.53570412158001,49.54850576876628,60.31911276339519,60.04169653414714,54.514795289029955
195,BASELINE,1.7625090120429974,1.6104503633384724,15.501962042034151,9.411644315898897,6.999191618144991,4.046921110332491
196,BASELINE,34.58902672813744,31.21108130501122,21.40007237480492,26.446080484851308,30.051202097400136,31.54633192108483
197,BASELINE,48.16325913493921,41.478589163473146,48.84737573688318,50.72129832332422,60.53433762615015,61.55593739574243
198,BASELINE,70.45043492995684,54.79592824660723,38.439978844751764,29.31116414748614,37.56547094069903,35.7331764765877
